"vehicle_type","state_abb","year_of_manufacture","no_vehicles"
"Light rigid trucks","WA","2020",925
"Light rigid trucks","WA","2021",1774
"Light rigid trucks","WA","2022",2961
"Light rigid trucks","WA","2023",3189
"Light rigid trucks","WA","2024",11
"Light rigid trucks","Tas","1925",3
"Light rigid trucks","Tas","1934",3
"Light rigid trucks","Tas","1952",3
"Light rigid trucks","Tas","1953",3
"Light rigid trucks","Tas","1957",3
"Light rigid trucks","Tas","1958",3
"Light rigid trucks","Tas","1963",3
"Light rigid trucks","Tas","1965",3
"Light rigid trucks","Tas","1968",3
"Light rigid trucks","Tas","1971",3
"Light rigid trucks","Tas","1973",4
"Light rigid trucks","Tas","1974",9
"Light rigid trucks","Tas","1975",8
"Light rigid trucks","Tas","1976",9
"Light rigid trucks","Tas","1977",12
"Light rigid trucks","Tas","1978",16
"Light rigid trucks","Tas","1979",12
"Light rigid trucks","Tas","1980",15
"Light rigid trucks","Tas","1981",11
"Light rigid trucks","Tas","1982",4
"Light rigid trucks","Tas","1983",9
"Light rigid trucks","Tas","1984",13
"Light rigid trucks","Tas","1985",30
"Light rigid trucks","Tas","1986",17
"Light rigid trucks","Tas","1987",24
"Light rigid trucks","Tas","1988",40
"Light rigid trucks","Tas","1989",57
"Light rigid trucks","Tas","1990",47
"Light rigid trucks","Tas","1991",33
"Light rigid trucks","Tas","1992",27
"Light rigid trucks","Tas","1993",38
"Light rigid trucks","Tas","1994",50
"Light rigid trucks","Tas","1995",29
"Light rigid trucks","Tas","1996",41
"Light rigid trucks","Tas","1997",29
"Light rigid trucks","Tas","1998",62
"Light rigid trucks","Tas","1999",74
"Light rigid trucks","Tas","2000",49
"Light rigid trucks","Tas","2001",77
"Light rigid trucks","Tas","2002",171
"Light rigid trucks","Tas","2003",96
"Light rigid trucks","Tas","2004",151
"Light rigid trucks","Tas","2005",204
"Light rigid trucks","Tas","2006",122
"Light rigid trucks","Tas","2007",131
"Light rigid trucks","Tas","2008",202
"Light rigid trucks","Tas","2009",103
"Light rigid trucks","Tas","2010",162
"Light rigid trucks","Tas","2011",110
"Light rigid trucks","Tas","2012",92
"Light rigid trucks","Tas","2013",144
"Light rigid trucks","Tas","2014",177
"Light rigid trucks","Tas","2015",197
"Light rigid trucks","Tas","2016",194
"Light rigid trucks","Tas","2017",174
"Light rigid trucks","Tas","2018",206
"Light rigid trucks","Tas","2019",190
"Light rigid trucks","Tas","2020",205
"Light rigid trucks","Tas","2021",337
"Light rigid trucks","Tas","2022",539
"Light rigid trucks","Tas","2023",408
"Light rigid trucks","NT","1934",3
"Light rigid trucks","NT","1971",3
"Light rigid trucks","NT","1975",3
"Light rigid trucks","NT","1983",3
"Light rigid trucks","NT","1984",3
"Light rigid trucks","NT","1985",7
"Light rigid trucks","NT","1986",3
"Light rigid trucks","NT","1987",5
"Light rigid trucks","NT","1988",6
"Light rigid trucks","NT","1989",10
"Light rigid trucks","NT","1990",9
"Light rigid trucks","NT","1991",7
"Light rigid trucks","NT","1992",8
"Light rigid trucks","NT","1993",11
"Light rigid trucks","NT","1994",16
"Light rigid trucks","NT","1995",20
"Light rigid trucks","NT","1996",7
"Light rigid trucks","NT","1997",19
"Light rigid trucks","NT","1998",34
"Light rigid trucks","NT","1999",18
"Light rigid trucks","NT","2000",25
"Light rigid trucks","NT","2001",34
"Light rigid trucks","NT","2002",63
"Light rigid trucks","NT","2003",39
"Light rigid trucks","NT","2004",61
"Light rigid trucks","NT","2005",71
"Light rigid trucks","NT","2006",64
"Light rigid trucks","NT","2007",65
"Light rigid trucks","NT","2008",65
"Light rigid trucks","NT","2009",54
"Light rigid trucks","NT","2010",80
"Light rigid trucks","NT","2011",47
"Light rigid trucks","NT","2012",77
"Light rigid trucks","NT","2013",60
"Light rigid trucks","NT","2014",73
"Light rigid trucks","NT","2015",70
"Light rigid trucks","NT","2016",64
"Light rigid trucks","NT","2017",78
"Light rigid trucks","NT","2018",110
"Light rigid trucks","NT","2019",82
"Light rigid trucks","NT","2020",68
"Light rigid trucks","NT","2021",153
"Light rigid trucks","NT","2022",291
"Light rigid trucks","NT","2023",355
"Light rigid trucks","ACT","1984",3
"Light rigid trucks","ACT","1987",3
"Light rigid trucks","ACT","1988",5
"Light rigid trucks","ACT","1989",7
"Light rigid trucks","ACT","1991",3
"Light rigid trucks","ACT","1992",4
"Light rigid trucks","ACT","1993",5
"Light rigid trucks","ACT","1994",10
"Light rigid trucks","ACT","1995",8
"Light rigid trucks","ACT","1996",7
"Light rigid trucks","ACT","1997",5
"Light rigid trucks","ACT","1998",9
"Light rigid trucks","ACT","1999",24
"Light rigid trucks","ACT","2000",15
"Light rigid trucks","ACT","2001",16
"Light rigid trucks","ACT","2002",23
"Light rigid trucks","ACT","2003",29
"Light rigid trucks","ACT","2004",43
"Light rigid trucks","ACT","2005",36
"Light rigid trucks","ACT","2006",31
"Light rigid trucks","ACT","2007",57
"Light rigid trucks","ACT","2008",59
"Light rigid trucks","ACT","2009",32
"Light rigid trucks","ACT","2010",56
"Light rigid trucks","ACT","2011",35
"Light rigid trucks","ACT","2012",46
"Light rigid trucks","ACT","2013",60
"Light rigid trucks","ACT","2014",52
"Light rigid trucks","ACT","2015",105
"Light rigid trucks","ACT","2016",89
"Light rigid trucks","ACT","2017",121
"Light rigid trucks","ACT","2018",155
"Light rigid trucks","ACT","2019",118
"Light rigid trucks","ACT","2020",168
"Light rigid trucks","ACT","2021",210
"Light rigid trucks","ACT","2022",222
"Light rigid trucks","ACT","2023",129
"Light rigid trucks","ACT","2024",3
"Heavy rigid trucks","NSW","1942",3
"Heavy rigid trucks","NSW","1944",3
"Heavy rigid trucks","NSW","1948",3
"Heavy rigid trucks","NSW","1949",3
"Heavy rigid trucks","NSW","1952",3
"Heavy rigid trucks","NSW","1954",3
"Heavy rigid trucks","NSW","1956",3
"Heavy rigid trucks","NSW","1960",3
"Heavy rigid trucks","NSW","1961",5
"Heavy rigid trucks","NSW","1962",4
"Heavy rigid trucks","NSW","1963",10
"Heavy rigid trucks","NSW","1964",13
"Heavy rigid trucks","NSW","1965",10
"Heavy rigid trucks","NSW","1966",21
"Heavy rigid trucks","NSW","1967",26
"Heavy rigid trucks","NSW","1968",37
"Heavy rigid trucks","NSW","1969",37
"Heavy rigid trucks","NSW","1970",35
"Heavy rigid trucks","NSW","1971",29
"Heavy rigid trucks","NSW","1972",30
"Heavy rigid trucks","NSW","1973",53
"Heavy rigid trucks","NSW","1974",90
"Heavy rigid trucks","NSW","1975",101
"Heavy rigid trucks","NSW","1976",159
"Heavy rigid trucks","NSW","1977",153
"Heavy rigid trucks","NSW","1978",186
"Heavy rigid trucks","NSW","1979",254
"Heavy rigid trucks","NSW","1980",303
"Heavy rigid trucks","NSW","1981",407
"Heavy rigid trucks","NSW","1982",383
"Heavy rigid trucks","NSW","1983",378
"Heavy rigid trucks","NSW","1984",645
"Heavy rigid trucks","NSW","1985",1024
"Heavy rigid trucks","NSW","1986",786
"Heavy rigid trucks","NSW","1987",664
"Heavy rigid trucks","NSW","1988",961
"Heavy rigid trucks","NSW","1989",1173
"Heavy rigid trucks","NSW","1990",1039
"Heavy rigid trucks","NSW","1991",701
"Heavy rigid trucks","NSW","1992",943
"Heavy rigid trucks","NSW","1993",903
"Heavy rigid trucks","NSW","1994",1261
"Heavy rigid trucks","NSW","1995",1120
"Heavy rigid trucks","NSW","1996",1135
"Heavy rigid trucks","NSW","1997",1309
"Heavy rigid trucks","NSW","1998",1817
"Heavy rigid trucks","NSW","1999",1894
"Heavy rigid trucks","NSW","2000",1791
"Heavy rigid trucks","NSW","2001",1796
"Heavy rigid trucks","NSW","2002",2619
"Heavy rigid trucks","NSW","2003",2430
"Heavy rigid trucks","NSW","2004",3658
"Heavy rigid trucks","NSW","2005",3644
"Heavy rigid trucks","NSW","2006",3881
"Heavy rigid trucks","NSW","2007",5299
"Heavy rigid trucks","NSW","2008",3653
"Heavy rigid trucks","NSW","2009",3435
"Heavy rigid trucks","NSW","2010",4176
"Heavy rigid trucks","NSW","2011",2554
"Heavy rigid trucks","NSW","2012",3423
"Heavy rigid trucks","NSW","2013",3344
"Heavy rigid trucks","NSW","2014",3599
"Heavy rigid trucks","NSW","2015",4024
"Heavy rigid trucks","NSW","2016",4260
"Heavy rigid trucks","NSW","2017",4946
"Heavy rigid trucks","NSW","2018",5267
"Heavy rigid trucks","NSW","2019",4224
"Heavy rigid trucks","NSW","2020",3787
"Heavy rigid trucks","NSW","2021",6161
"Heavy rigid trucks","NSW","2022",6082
"Heavy rigid trucks","NSW","2023",2207
"Heavy rigid trucks","NSW","2024",3
"Heavy rigid trucks","NSW","Not stated",33
"Heavy rigid trucks","Vic","1911",3
"Heavy rigid trucks","Vic","1936",3
"Heavy rigid trucks","Vic","1939",3
"Heavy rigid trucks","Vic","1942",3
"Heavy rigid trucks","Vic","1945",3
"Heavy rigid trucks","Vic","1946",3
"Heavy rigid trucks","Vic","1948",5
"Heavy rigid trucks","Vic","1949",8
"Heavy rigid trucks","Vic","1950",4
"Heavy rigid trucks","Vic","1951",7
"Heavy rigid trucks","Vic","1952",9
"Heavy rigid trucks","Vic","1953",7
"Heavy rigid trucks","Vic","1954",15
"Heavy rigid trucks","Vic","1955",8
"Heavy rigid trucks","Vic","1956",7
"Heavy rigid trucks","Vic","1957",13
"Heavy rigid trucks","Vic","1958",11
"Heavy rigid trucks","Vic","1959",12
"Heavy rigid trucks","Vic","1960",38
"Heavy rigid trucks","Vic","1961",28
"Heavy rigid trucks","Vic","1962",52
"Heavy rigid trucks","Vic","1963",58
"Heavy rigid trucks","Vic","1964",98
"Heavy rigid trucks","Vic","1965",101
"Heavy rigid trucks","Vic","1966",86
"Heavy rigid trucks","Vic","1967",99
"Heavy rigid trucks","Vic","1968",122
"Heavy rigid trucks","Vic","1969",152
"Heavy rigid trucks","Vic","1970",192
"Heavy rigid trucks","Vic","1971",148
"Heavy rigid trucks","Vic","1972",178
"Heavy rigid trucks","Vic","1973",233
"Heavy rigid trucks","Vic","1974",231
"Heavy rigid trucks","Vic","1975",284
"Heavy rigid trucks","Vic","1976",317
"Heavy rigid trucks","Vic","1977",331
"Heavy rigid trucks","Vic","1978",429
"Heavy rigid trucks","Vic","1979",410
"Heavy rigid trucks","Vic","1980",426
"Heavy rigid trucks","Vic","1981",462
"Heavy rigid trucks","Vic","1982",438
"Heavy rigid trucks","Vic","1983",405
"Heavy rigid trucks","Vic","1984",700
"Heavy rigid trucks","Vic","1985",1038
"Heavy rigid trucks","Vic","1986",876
"Heavy rigid trucks","Vic","1987",832
"Heavy rigid trucks","Vic","1988",1074
"Heavy rigid trucks","Vic","1989",971
"Heavy rigid trucks","Vic","1990",1011
"Heavy rigid trucks","Vic","1991",641
"Heavy rigid trucks","Vic","1992",762
"Heavy rigid trucks","Vic","1993",868
"Heavy rigid trucks","Vic","1994",1102
"Heavy rigid trucks","Vic","1995",1066
"Heavy rigid trucks","Vic","1996",1008
"Heavy rigid trucks","Vic","1997",1230
"Heavy rigid trucks","Vic","1998",1460
"Heavy rigid trucks","Vic","1999",1515
"Heavy rigid trucks","Vic","2000",1465
"Heavy rigid trucks","Vic","2001",1628
"Heavy rigid trucks","Vic","2002",2104
"Heavy rigid trucks","Vic","2003",2106
"Heavy rigid trucks","Vic","2004",2779
"Heavy rigid trucks","Vic","2005",3006
"Heavy rigid trucks","Vic","2006",3137
"Heavy rigid trucks","Vic","2007",4075
"Heavy rigid trucks","Vic","2008",3154
"Heavy rigid trucks","Vic","2009",2839
"Heavy rigid trucks","Vic","2010",3343
"Heavy rigid trucks","Vic","2011",2049
"Heavy rigid trucks","Vic","2012",2754
"Heavy rigid trucks","Vic","2013",2710
"Heavy rigid trucks","Vic","2014",2849
"Heavy rigid trucks","Vic","2015",3117
"Heavy rigid trucks","Vic","2016",3345
"Heavy rigid trucks","Vic","2017",3586
"Heavy rigid trucks","Vic","2018",4503
"Heavy rigid trucks","Vic","2019",3375
"Heavy rigid trucks","Vic","2020",2881
"Heavy rigid trucks","Vic","2021",5290
"Heavy rigid trucks","Vic","2022",5027
"Heavy rigid trucks","Vic","2023",1849
"Heavy rigid trucks","Vic","2024",3
"Heavy rigid trucks","Vic","Not stated",9
"Heavy rigid trucks","Qld","1922",3
"Heavy rigid trucks","Qld","1930",3
"Heavy rigid trucks","Qld","1934",3
"Heavy rigid trucks","Qld","1940",3
"Heavy rigid trucks","Qld","1941",4
"Heavy rigid trucks","Qld","1942",5
"Heavy rigid trucks","Qld","1943",4
"Heavy rigid trucks","Qld","1944",4
"Heavy rigid trucks","Qld","1945",11
"Heavy rigid trucks","Qld","1946",4
"Heavy rigid trucks","Qld","1947",3
"Heavy rigid trucks","Qld","1948",4
"Heavy rigid trucks","Qld","1949",3
"Heavy rigid trucks","Qld","1950",4
"Heavy rigid trucks","Qld","1951",3
"Heavy rigid trucks","Qld","1952",6
"Heavy rigid trucks","Qld","1954",3
"Heavy rigid trucks","Qld","1955",4
"Heavy rigid trucks","Qld","1956",12
"Heavy rigid trucks","Qld","1957",5
"Heavy rigid trucks","Qld","1958",4
"Heavy rigid trucks","Qld","1959",15
"Heavy rigid trucks","Qld","1960",11
"Heavy rigid trucks","Qld","1961",8
"Heavy rigid trucks","Qld","1962",13
"Heavy rigid trucks","Qld","1963",19
"Heavy rigid trucks","Qld","1964",31
"Heavy rigid trucks","Qld","1965",26
"Heavy rigid trucks","Qld","1966",42
"Heavy rigid trucks","Qld","1967",40
"Heavy rigid trucks","Qld","1968",49
"Heavy rigid trucks","Qld","1969",51
"Heavy rigid trucks","Qld","1970",107
"Heavy rigid trucks","Qld","1971",76
"Heavy rigid trucks","Qld","1972",70
"Heavy rigid trucks","Qld","1973",78
"Heavy rigid trucks","Qld","1974",124
"Heavy rigid trucks","Qld","1975",122
"Heavy rigid trucks","Qld","1976",168
"Heavy rigid trucks","Qld","1977",176
"Heavy rigid trucks","Qld","1978",144
"Heavy rigid trucks","Qld","1979",230
"Heavy rigid trucks","Qld","1980",318
"Heavy rigid trucks","Qld","1981",371
"Heavy rigid trucks","Qld","1982",371
"Heavy rigid trucks","Qld","1983",318
"Heavy rigid trucks","Qld","1984",509
"Heavy rigid trucks","Qld","1985",809
"Heavy rigid trucks","Qld","1986",577
"Heavy rigid trucks","Qld","1987",524
"Heavy rigid trucks","Qld","1988",815
"Heavy rigid trucks","Qld","1989",913
"Heavy rigid trucks","Qld","1990",820
"Heavy rigid trucks","Qld","1991",584
"Heavy rigid trucks","Qld","1992",741
"Heavy rigid trucks","Qld","1993",780
"Heavy rigid trucks","Qld","1994",1027
"Heavy rigid trucks","Qld","1995",937
"Heavy rigid trucks","Qld","1996",936
"Heavy rigid trucks","Qld","1997",1036
"Heavy rigid trucks","Qld","1998",1323
"Heavy rigid trucks","Qld","1999",1394
"Heavy rigid trucks","Qld","2000",1376
"Heavy rigid trucks","Qld","2001",1296
"Heavy rigid trucks","Qld","2002",1863
"Heavy rigid trucks","Qld","2003",1809
"Heavy rigid trucks","Qld","2004",2597
"Heavy rigid trucks","Qld","2005",2713
"Heavy rigid trucks","Qld","2006",3095
"Heavy rigid trucks","Qld","2007",4367
"Heavy rigid trucks","Qld","2008",2818
"Heavy rigid trucks","Qld","2009",2475
"Heavy rigid trucks","Qld","2010",2905
"Heavy rigid trucks","Qld","2011",2085
"Heavy rigid trucks","Qld","2012",2785
"Heavy rigid trucks","Qld","2013",2505
"Heavy rigid trucks","Qld","2014",2732
"Heavy rigid trucks","Qld","2015",2715
"Heavy rigid trucks","Qld","2016",2716
"Heavy rigid trucks","Qld","2017",3346
"Heavy rigid trucks","Qld","2018",3912
"Heavy rigid trucks","Qld","2019",3056
"Heavy rigid trucks","Qld","2020",2891
"Heavy rigid trucks","Qld","2021",4843
"Heavy rigid trucks","Qld","2022",5334
"Heavy rigid trucks","Qld","2023",2269
"Heavy rigid trucks","Qld","Not stated",23
"Heavy rigid trucks","SA","1922",3
"Heavy rigid trucks","SA","1930",3
"Heavy rigid trucks","SA","1935",3
"Heavy rigid trucks","SA","1942",3
"Heavy rigid trucks","SA","1944",3
"Heavy rigid trucks","SA","1947",3
"Heavy rigid trucks","SA","1948",4
"Heavy rigid trucks","SA","1949",5
"Heavy rigid trucks","SA","1951",3
"Heavy rigid trucks","SA","1952",6
"Heavy rigid trucks","SA","1953",8
"Heavy rigid trucks","SA","1954",8
"Heavy rigid trucks","SA","1955",9
"Heavy rigid trucks","SA","1956",17
"Heavy rigid trucks","SA","1957",13
"Heavy rigid trucks","SA","1958",10
"Heavy rigid trucks","SA","1959",12
"Heavy rigid trucks","SA","1960",16
"Heavy rigid trucks","SA","1961",15
